step	direction	RMSD(A)	Rg(A)	Energy	CVs_grad
607	6	9.761751696503723	12.951327	-2605.1757	-475.6931541796548
607	7	8.576699189369544	11.989239	-2147.4272	-676.7175129297534
607	8	8.77078432961065	12.18016	-2028.3804	-490.82694408026526
608	1	8.352420467453305	11.767852	-834.5272	4710.996353985263
608	2	8.683688562302116	11.96111	-823.9775	10737.134330381716
608	3	9.418972621351456	12.724416	-3384.4818	-1070.9623852375412
608	4	9.310977355242187	12.52106	-1827.1656	354.28723462772894
608	5	8.802909872973151	12.030843	-714.2478	6655.76354865744
608	6	8.585042569548628	11.907329	-2047.2336	1288.9454170713293
608	7	8.300054152021978	11.598725	2168.3407	8136.758738683712
608	8	8.43313612149833	11.808974	-407.6981	5693.63257479318
609	1	8.194318685115295	11.460301	69.9182	1860.7248268826074
609	2	7.032846235795146	10.733667	-1408.3648	604.5516605832523
609	3	9.272459015530774	12.602501	-1520.8967	9043.934189966476
609	4	8.552519257817536	11.743381	331.8495	2789.3396169855528
609	5	8.510885158761958	11.658217	-1741.8502	1135.3505156015246
609	6	8.994233174418092	12.298997	-1416.3165	3111.5835238319846
609	7	9.834547117486682	13.09923	-2358.099	1833.4738129085295
609	8	9.203015596839753	12.45238	-2559.8773	2163.833879774445
610	1	9.964350576404678	13.138411	-2339.2876	147.55310008372481
610	2	9.182075583682657	12.373754	-1806.9156	538.9611349507895
610	3	7.804885634029705	11.303848	-3222.5381	-304.67313804604163
610	4	8.805532820731782	12.131761	-1536.5739	576.5689077782619
610	5	9.897258887440538	13.128977	-2450.9431	-2420.031724536423
610	6	9.415857620379922	12.730519	-1694.7447	1148.0538212444583
610	7	9.069477093569553	12.42318	-2276.6365	81.013538830005
610	8	9.232533014313582	12.45442	-1629.5898	776.4425146200188
611	1	9.567957910439677	12.889076	-2127.4447	470.85490127996127
611	2	9.429308111256658	12.721686	-466.2091	2581.9241373698374
611	3	9.305851866883772	12.551556	-1053.3071	1418.4498370114043
611	4	9.121735845842638	12.474169	-2782.1316	-414.90233773623794
611	5	8.041866291218176	11.315662	-310.1759	755.1394003687102
611	6	10.283159943715003	13.403174	-2004.8754	805.1451054900465
611	7	9.082475566483097	12.366218	-1743.5818	488.82150480971836
611	8	9.932978831707185	13.1334095	-2963.2052	-19783.494624341125
612	1	9.824100740702521	12.996378	-2611.6908	-953.7811122721915
612	2	9.855091186678306	13.074118	-2808.2893	-1518.9361385074321
612	3	10.143768672119682	13.329516	-1778.053	1254.6659360427082
612	4	10.315514334794221	13.443659	-2466.7871	-23494.56234813325
612	5	9.673548181514061	12.896674	-3307.8295	-1665.2043201102517
612	6	9.755791858357235	12.9746895	-2115.5038	-158.31667576817878
612	7	10.098099717911538	13.211273	-1349.8483	1984.9086427761076
612	8	9.402765175808684	12.613086	-2156.5199	-125.32841621219926
613	1	9.177497631196433	12.580523	-1501.2467	674.4952859604072
613	2	8.613417803558853	11.717146	-1260.7714	501.0585906803664
613	3	10.058591985829628	13.1822405	-1314.0947	3088.7037382797216
613	4	9.303972964488613	12.549034	-3050.0827	-450.3759706008841
613	5	9.323090170447587	12.676957	-2008.4142	370.8130981486476
613	6	9.297367941325097	12.643724	-3328.8964	-686.1947374945162
613	7	9.682004587411049	12.922325	-2505.1174	-49.398776923944986
613	8	8.77524276766555	12.093702	-1190.7389	610.4038617849952
614	1	9.819016432867695	13.087471	-1633.6643	-1548.566070897502
614	2	8.566560957075602	11.910451	-1329.3587	-7.585223235856111
614	3	9.75239358171175	12.9781275	-3238.1538	-6316.680101807594
614	4	9.061476849320027	12.424208	-2292.6562	-762.3727541385344
614	5	9.180602586316153	12.473103	-1542.5497	-203.33354922188556
614	6	8.75528729490235	12.060486	-1013.7074	176.4513011205506
614	7	9.395376795999109	12.684506	-2383.549	-1375.5923654486596
614	8	10.513433848646855	13.626674	-3722.2759	-3633.3346157376386
615	1	9.978730700041679	13.136116	-2218.5314	2050.874428162934
615	2	10.184372953335034	13.355262	-3415.6985	713.2222406264754
615	3	9.924851263864985	13.153883	-2547.3823	1521.078745578021
615	4	9.311871400224982	12.659769	-2601.1741	734.4463808355241
615	5	9.713132196257847	12.850659	-2406.9106	1174.7438079310546
615	6	9.654227098491717	12.922696	-3670.4657	46.85260502661001
615	7	10.337962505772	13.467456	-2862.9708	3401.9574830943916
615	8	10.231126415641663	13.335197	-1220.5418	5847.423837728755
616	1	10.385618496293327	13.515213	-2411.7508	8377.428583028448
616	2	9.778562587005835	13.020237	-4324.6494	-2114.604257370452
616	3	10.475249965742124	13.626069	-3094.8546	-1032.2338812652822
616	4	9.837887520868597	13.103214	-3467.7196	-989.9414126187405
616	5	9.185607071462607	12.431942	-2488.4196	244.73115436095244
616	6	9.923474205047919	13.15386	-2686.3683	373.2200283771265
616	7	9.071973327868477	12.280898	-1476.9473	792.290723227839
616	8	10.163842430478237	13.290492	-1621.237	4575.653764475197
617	1	9.34385235110053	12.65663	-2205.137	613.3739814228616
617	2	9.448958872251573	12.740657	-2165.095	695.2939473427715
617	3	10.262465177391888	13.386372	-2882.0087	660.4012855211917
617	4	10.107058471239638	13.287331	-2338.4138	1503.5438189303761
617	5	10.239523961577117	13.3664465	-1087.6753	5592.198618469976
617	6	9.75685871502374	12.939509	-2125.3489	945.0575570335162
617	7	9.186668212129144	12.424018	-910.9028	1223.16308871108
617	8	10.24825259489283	13.3948145	-2027.188	3166.938890422781
618	1	11.029851945091297	14.079288	-883.8587	1968.6255814872977
618	2	9.59192661129324	12.859716	-3226.5407	-409.3389462056671
618	3	9.098711423843866	12.49683	-1507.3251	942.0399940151959
618	4	10.716991395224369	13.783684	-3845.8016	-1590.3018591323892
618	5	9.851541021534342	13.111496	-2832.6106	107.35360832741364
618	6	9.516903700068848	12.65718	-2664.2171	206.26518262895587
618	7	8.860936326143266	12.246765	-461.7199	1331.3772795988834
618	8	10.058992671501212	13.223561	-1557.0685	4599.084183432471
619	1	9.697010612708418	12.890327	-2125.3421	1270.1777539849581
619	2	10.378183398627629	13.502005	-2143.583	3877.2322014083925
619	3	9.591857570337655	12.762229	-1728.5228	1426.9147848618572
619	4	9.408943851345265	12.647996	-1316.608	1453.7073168304719
619	5	9.563779620146368	12.896218	-3132.3894	497.09395038041936
619	6	9.240630884395701	12.522164	-2733.2123	579.1450232541515
619	7	9.812052958525369	13.012627	-2540.6055	1109.3533175946513
619	8	9.428547046265432	12.707676	-2955.4634	529.8450560937683
620	1	10.208488032464361	13.33697	-1068.7323	4467.573331180488
620	2	9.649352469430218	12.829801	-2540.0205	-382.6990689159362
620	3	9.542084094109136	12.740866	-2227.4215	-73.56239723500137
620	4	9.208733883383863	12.405932	-523.7301	993.6129534936341
620	5	9.726541680692725	12.990097	-3369.2003	-1515.4987977940373
620	6	9.496410659184479	12.665188	-779.0762	1132.9593990023538
620	7	9.430007765402674	12.675874	-1627.3436	417.7199602147044
620	8	9.647946130907403	12.977559	-3331.2574	-1371.3898651707534
621	1	9.802245430162385	13.030981	-2422.1164	-2713.8633721360634
621	2	9.892078435820881	13.150347	-2712.4353	-4982.535824039017
621	3	9.140732416472481	12.480958	-1734.6137	-494.9260361994444
621	4	9.73798494123757	12.9309845	-1895.1659	-1341.8245733216115
621	5	10.197339190850117	13.3328285	-2405.6055	-68990.77593549079
621	6	10.273737057790616	13.401771	-2955.5932	-20871.014325394935
621	7	9.463410881997564	12.6943035	539.7634	1565.586819107183
621	8	8.345067502898772	11.543043	-283.3309	293.6202493670487
622	1	9.104452284600507	12.519692	-2603.0984	-143.9226961491145
622	2	10.333429249037929	13.454187	-1843.8302	3190.069930102833
622	3	9.376562115952815	12.699365	-2471.8871	-65.40121070066408
622	4	9.371032417964791	12.569659	-1438.7657	853.9459172091781
622	5	9.462792902400523	12.715772	-1607.9967	809.1592176859698
622	6	8.913146252634988	12.2638445	-882.3994	861.9176341539311
622	7	9.444755604013713	12.756859	-2925.2889	-559.8574456913354
622	8	9.409219475156634	12.730603	-3798.9508	-1394.8238087691223
623	1	9.758299275752284	12.979121	-4316.7782	-3489.1964290862197
623	2	9.532034905935774	12.807592	-2138.4475	-305.82504875284604
623	3	9.912995880002596	13.16818	-2810.2899	-2032.728653528582
623	4	10.32916262059697	13.466406	-1643.6148	16013.645345103703
623	5	8.118998245819272	11.480312	-752.3719	360.73277709163983
623	6	10.050940092700337	13.198081	-2123.3197	-682.3948191874729
623	7	9.599790818928899	12.809745	-2085.2181	-241.18729148323376
623	8	9.661212165434492	12.975246	-3249.3533	-1750.893782841094
624	1	9.941876922909808	13.247876	-2088.3166	-981.3223714469004
624	2	9.441372293199684	12.673024	-3739.1213	-1706.986154547411
624	3	9.568176944086062	12.87772	-1933.9427	-311.442247801094
624	4	9.380338516396032	12.714307	-1438.0336	162.75565278195057
624	5	9.265594612876765	12.501927	-2834.8833	-831.3420010943236
624	6	9.387554104314649	12.616941	-2002.028	-278.3522372647576
624	7	9.42451460973083	12.633527	-2005.4101	-290.99715219067826
624	8	8.406705668754725	11.71008	-1679.0474	-13.255609210422586
625	1	6.547670808758042	9.892289	637.9791	564.8640428307984
625	2	9.557957940451297	12.764023	-2029.6842	93.86151414527166
625	3	8.903123811534236	12.172824	-1398.8234	457.14470672676936
625	4	9.586840142237294	12.78502	-2105.5153	-28.840758934198487
625	5	8.349804016167234	11.578619	-1497.9483	258.8045962866661
625	6	9.383745824926352	12.68836	-2886.7909	-1056.2476492196993
625	7	8.90616077367132	12.178191	-2681.1858	-396.62369843901496
625	8	8.685282550780833	11.993309	-546.824	859.4744945865282
626	1	9.040962061356549	12.278919	-1923.3599	1817.1767726571184
626	2	8.668404406044717	11.941007	-1974.9739	806.4765629558505
626	3	10.025405139999462	13.221948	-2663.3854	270.9304039700059
626	4	8.887878767368923	12.13228	-756.7732	2647.799812288523
626	5	9.069183187132968	12.425275	-1907.8346	2224.4491162240633
626	6	8.802639021440019	12.113876	-1527.6175	1620.8364687942917
626	7	7.4331934569999065	11.095381	936.9219	1460.7104652330245
626	8	9.993647817303055	13.214232	-2630.1442	325.8810345881585
627	1	9.61904211190278	12.929028	-2089.301	1156.388364038588
627	2	10.473819626184207	13.545049	-1743.4847	1762.17958554757
627	3	9.352274765081521	12.613896	-2261.6083	436.08274476889454
627	4	10.317303825767924	13.416312	-1082.3242	4891.776457391929
627	5	9.596042774071321	12.880837	-2275.8901	717.183732805297
627	6	9.597612476394946	12.779734	-3539.7056	-1398.4831210166503
627	7	9.08406682178056	12.416527	-2428.3069	190.55748675275387
627	8	10.278330845350979	13.428691	-2812.0839	-495.7576325989325
628	1	10.26649910537494	13.40429	-1727.1099	39682.78215628104
628	2	8.99866989873828	12.309662	-2611.1774	118.0426565660638
628	3	9.16793508297533	12.414811	-592.4355	1504.0122381701965
628	4	9.438161789156858	12.664307	-3036.8335	-199.7992483989397
628	5	9.249543873441974	12.514279	-422.1731	1686.0731536879987
628	6	9.730068013253371	12.977652	-2859.9961	-68.74943370792228
628	7	9.259085753019978	12.537462	-2116.4054	521.6624035998531
628	8	9.367132638254013	12.660213	-2105.491	616.8844924683917
629	1	10.111062533734206	13.320776	-2524.4817	-4814.758295122875
629	2	10.539550734023386	13.609213	-2602.4328	-2740.527243401729
629	3	9.47590472455579	12.745099	-2355.2288	-601.9109230788633
629	4	10.053995111330842	13.242042	-2321.8664	-2152.2265334150948
629	5	9.471490516143964	12.661595	-1772.7066	-41.04926847586669
629	6	10.314884923473047	13.464069	-1998.2886	-3385.9979864896727
629	7	9.448415830531813	12.799584	-2448.9123	-708.4411988506117
629	8	9.485456101232103	12.723746	-2479.2475	-732.8901958155259
630	1	10.49436873224479	13.63889	-2254.9375	-1043.6479349155002
630	2	10.502188071749742	13.610715	-1802.6309	795.4760658101418
630	3	9.436793777369404	12.676238	-862.3043	926.2024104777847
630	4	9.991659789333651	13.186095	-2434.5695	-1071.8437304701076
630	5	10.476553592240867	13.555598	-1429.1197	3138.471131092309
630	6	9.304999322877977	12.531347	-790.424	859.2022885057949
630	7	10.126597046752849	13.289379	-1980.4349	73.60842983942008
630	8	9.41208582630054	12.646281	-2128.7372	-107.40372853203016
631	1	9.774286693652432	13.038823	-3238.1744	-1080.2624552144125
631	2	9.039020108315123	12.376586	-981.1435	650.1027013951033
631	3	10.071022911762084	13.1956	-2326.4259	-116.2099316682214
631	4	10.261679819189014	13.362579	-604.2751	4310.454587522429
631	5	10.430548769164742	13.578939	-2192.7939	594.4772044689212
631	6	9.567499850584454	12.825932	-2418.4101	-133.8242235566299
631	7	10.039286753822728	13.247468	-1924.7338	570.9861847045058
631	8	9.781348849602262	12.943022	-1589.0749	655.3040244364846
632	1	10.080005450501696	13.2446575	-2499.2933	-634.4158442555257
632	2	9.47490022443765	12.675106	-1959.5607	182.33892661381373
632	3	9.47368019716869	12.729789	-1763.9001	347.22800747760925
632	4	9.688213888544466	12.900233	-2231.1888	-39.94072898834174
632	5	9.297124591204268	12.570433	-1890.8207	205.43180545116823
632	6	8.265068892381317	11.715128	-1232.5841	337.73532664236205
632	7	10.20233914040746	13.329978	-1499.2603	2226.2389286185626
632	8	10.095733000598168	13.275926	-3076.2558	-2223.287601174996
633	1	8.460277527713574	12.03933	-927.8187	1015.9814006390654
633	2	10.009576563010182	13.159453	-2078.6873	4677.066974103178
633	3	10.218176942450519	13.300735	-2954.4603	1217.525897737005
633	4	9.243309544423216	12.54449	-2307.0444	657.607783503595
633	5	8.910922042539864	12.153371	-2956.5531	70.92976508661472
633	6	10.18025045716093	13.307848	-2425.953	8234.333420329047
633	7	10.265764979492824	13.42138	-3262.998	-940.739891319162
633	8	10.497662748647542	13.620417	-1878.1906	2506.257618937497
634	1	9.471225700403464	12.793119	-1466.1988	1802.927625255192
634	2	10.301470149054156	13.401035	-1080.0108	45560.74159118028
634	3	9.286121765264022	12.481999	-2191.0177	779.7446399035215
634	4	9.649175623551583	12.986193	-3425.2958	-215.40764053656292
634	5	9.928411887244305	13.127654	-2564.4809	1630.9561526823184
634	6	9.126693215052839	12.35709	-2023.9596	822.8667602939202
634	7	9.218116565439969	12.511746	-3519.1458	-182.86005598513648
634	8	8.811854060896506	12.249185	-2289.6557	517.2510782485147
635	1	10.087420754722768	13.280017	-3148.8244	-10447.780720244169
635	2	10.182017336540959	13.312868	-3971.8771	-21361.130173300335
635	3	9.864578466329593	13.030708	-1946.472	-1554.153665809058
635	4	8.294381655271788	11.888063	-1559.15	-189.5676721014094
635	5	10.490943514824414	13.577906	-2757.8262	-6491.047616476748
635	6	8.948806762293412	12.321035	-1996.5349	-544.719819843322
635	7	9.477419597772869	12.771584	-1977.1932	-905.0172270926057
635	8	9.691951197291313	12.888664	-1522.4387	-557.9991516356137
636	1	9.430838001248134	12.732454	-2322.9923	336.78650545604194
636	2	10.393007516149522	13.501735	-1397.2491	12727.412832877419
636	3	10.396362675021317	13.514138	-2443.4832	3401.2057738943067
636	4	10.305218121951283	13.405551	-1509.5208	5045.609054181374
636	5	9.260809560536812	12.564625	-2238.8824	338.9473310557791
636	6	9.588262890875837	12.93068	-2888.4442	-122.51546490775623
636	7	9.097360705037373	12.409767	-2400.2231	201.2096027967203
636	8	10.34965517136344	13.53977	-2242.9234	4259.7133867675875
637	1	9.061625788165422	12.397916	-2508.5114	-38.01510809723378
637	2	10.125454476663865	13.310291	-2233.7881	614.7830512897104
637	3	10.36239386273663	13.475717	-2143.5353	6813.303497042178
637	4	9.935361007713556	13.092889	-1953.0953	794.9293257885984
637	5	9.785507188766815	12.963176	-2453.1739	-11.765570694690535
637	6	10.410904200327666	13.525992	-3862.8924	-186185.05311338315
637	7	8.610885251244554	11.935377	-333.5493	893.4250728876066
637	8	8.920036021918369	12.247906	-2568.4621	-64.81343725099369
638	1	9.873300262774702	13.0937605	-2963.412	1362.2475799985968
638	2	9.481810611798902	12.715618	-2793.8829	892.1339158805589
638	3	9.279696376855311	12.5975065	-3649.0318	148.68603326621704
638	4	9.53648519121258	12.73404	-1224.1187	2260.6130672024847
638	5	10.37487823261996	13.489137	-1309.6158	91640.16642369828
638	6	8.958251523429647	12.311418	-2569.6217	674.0868860160995
638	7	9.3022695841886	12.599658	-2583.3328	914.9347474815595
638	8	9.920598755234646	13.14835	-2875.1694	1748.9359754056193
639	1	9.483192925923456	12.811204	-1184.8984	107.75293897661602
639	2	9.633044452083157	12.887082	-1340.9629	-33.011968945810175
639	3	9.850703584698936	13.034859	-2016.4724	-963.3174221554945
639	4	9.38348698334886	12.586305	-2283.7585	-722.9541189462624
639	5	10.321552617939558	13.353666	-3102.1489	-10388.984500445398
639	6	9.92189567786478	13.114785	-3078.996	-2912.4747316193098
639	7	8.681291334498036	12.097544	-281.4786	453.9864961759025
639	8	8.691766672621174	12.065527	-1576.5304	-120.99825793886448
640	1	9.258470481965137	12.5166	-1869.2715	906.1270304755008
640	2	9.690763205161293	12.840515	-1363.448	2163.6500488960423
640	3	9.505101434335858	12.792503	-2792.5261	328.8236106968857
640	4	9.623434013000482	12.839605	-2228.2348	1021.0710607454776
640	5	10.108203762502407	13.333701	-2218.0541	4725.801605449573
640	6	9.55362690594205	12.811998	-558.7151	2812.2726872999406
640	7	9.940804092305523	13.085988	-2855.5177	527.0024241005046
640	8	8.94661817011116	12.269357	-2103.6074	580.3447721656537
641	1	9.575710569746475	12.7264	-1870.7915	407.17605263084573
641	2	9.505885440909323	12.756274	-2516.1041	-342.27603118966687
641	3	9.349089714861197	12.624861	-2018.2119	190.96008620750428
641	4	9.82881315791899	13.077631	-2809.7609	-1566.980343650994
641	5	10.360588608421757	13.522259	-2841.1912	-2112.3291525423724
641	6	10.279743229605112	13.400313	-3021.8608	-4738.9781905231575
641	7	9.38382594819412	12.652745	-2358.6385	-140.38706673173922
641	8	9.528220008330344	12.849595	-2541.1188	-430.02248871931306
642	1	10.286740639279015	13.454246	-2647.0885	8545.672129780696
642	2	9.750519237409986	13.000634	-2778.1862	378.0009318721782
642	3	9.345539317027885	12.623563	-4087.5075	-872.8208678437044
642	4	9.787276428092454	13.020163	-2257.1173	1253.1844887984985
642	5	9.034170663036443	12.382377	-976.8976	1226.0465490028275
642	6	9.579246807307163	12.859848	-2025.9432	1082.1102840241822
642	7	9.828470714631926	13.001223	-2267.1774	1223.0232168714192
642	8	10.56339141684676	13.654875	-1993.3182	2751.3178539706732
643	1	9.571551048971855	12.729421	-2202.1437	-151.2231008757152
643	2	10.29886386244458	13.40902	-1956.1152	106.13455427658157
643	3	9.48782350848281	12.797757	-2120.9518	-94.25544424960205
643	4	10.239672458763474	13.346823	-1054.1656	2147.3721730490224
643	5	9.546064342502552	12.864968	-3053.5386	-843.5458156042888
643	6	9.612450972205176	12.889488	-2562.9258	-476.258262732737
643	7	8.88765453625078	12.197836	-1805.1412	85.5784735906446
643	8	9.825251316620445	13.071168	-3132.4217	-1237.1518065415075
644	1	9.58894043298766	12.873048	-1917.1324	42.88215281124525
644	2	8.725608597041616	12.067889	-1998.4083	-20.291882809894325
644	3	8.875818771394217	12.211531	-2372.9677	-215.28614461172063
644	4	9.236046020452218	12.552513	-2189.0864	-174.17235223122054
644	5	9.021745157067864	12.48762	-1224.8833	469.7614355669036
644	6	9.90924286877456	13.115129	-3203.5564	-2560.7827378470697
644	7	9.933045363533024	13.166737	-2381.1479	-995.7498079724288
644	8	10.019141022998332	13.183785	-1819.2728	358.19567999874545
645	1	8.696404384880315	11.979852	-814.2962	1374.2471850464092
645	2	8.860258992488543	12.295695	-1367.6736	1362.158092744183
645	3	9.372579815506535	12.683492	-2419.5453	1185.561834579197
645	4	9.341839971615736	12.583615	-965.2044	2757.258214060176
645	5	10.058374317795247	13.239835	-2138.8656	5468.377952374977
645	6	9.344068125725387	12.65469	-2821.9451	526.3904583389901
645	7	9.281650797075537	12.593747	-2105.3016	1320.9804922816918
645	8	9.35842186712935	12.613289	-2562.5827	845.4172659105009
646	1	10.251252956764288	13.396735	-1577.8149	2398.89316295314
646	2	9.370033774497017	12.7077675	-3198.4541	-1257.6576355105558
646	3	9.792370417214594	13.035323	-1977.0385	516.4638335398417
646	4	9.58982446864054	12.844525	-2397.5176	-443.45948249660364
646	5	8.971300759604883	12.307759	-1730.6386	289.31726336050406
646	6	9.83805744629544	13.016358	-2343.2998	-628.1250517421494
646	7	9.261055927918648	12.595976	-3636.6331	-1486.7299400197708
646	8	10.34300563596954	13.432495	-1572.5076	1656.716275786443
647	1	9.199501293331641	12.53041	-2318.3175	-508.78420647154354
647	2	8.505494009170002	11.845083	-141.0683	587.078870554448
647	3	10.203133823485155	13.395145	-3209.1493	-10442.277449003068
647	4	9.596498768980902	12.80333	-2496.4388	-964.8751790539344
647	5	9.78025003761766	13.047593	-2639.7904	-1621.2848458412689
647	6	9.630287644843012	12.916941	-1652.7484	-94.53382089279782
647	7	9.092268791205768	12.411722	-1858.0223	-178.97425445614604
647	8	9.76873234700185	13.037151	-2465.4643	-1282.211096114745
648	1	9.141934405155425	12.488654	-2495.3801	525.9111533569579
648	2	9.173844788762809	12.5770645	-3100.5811	82.58949145715545
648	3	9.433275110224747	12.613028	-2619.7728	526.1222838240996
648	4	10.008150821312126	13.26901	-1962.9196	5922.301523886273
648	5	9.277800300660541	12.635593	-2723.6048	412.0720885734511
648	6	9.180245747767332	12.521051	-1722.169	1133.0295779930796
648	7	9.904999918020453	13.040925	-2663.8486	1120.3880454362752
648	8	9.300222637310434	12.613567	-2709.934	431.66300839458575
649	1	9.772014955589125	13.023622	-3191.5325	-3436.5139460390997
649	2	9.79570287286853	12.979528	-2650.3773	-1795.114435102391
649	3	8.390518178679194	11.9929495	-1128.4692	389.1304238975804
649	4	6.125450846261764	9.871362	-528.0943	271.20639378052334
649	5	9.93574558925372	13.105697	-2520.7113	-2433.6227660823797
649	6	9.22380046609796	12.520065	-1587.876	335.92803350373254
649	7	9.725563772785154	12.904224	-1913.185	101.6901176587885
649	8	10.10006312103899	13.2771435	-2327.7216	-3958.7315612889374
650	1	4.661660068498344	6.9213605	-1051.0395	-1146.415398529975
650	2	5.318539181375351	8.555349	-668.6474	-166.35718112461737
650	3	4.2112007776839055	7.4895043	-951.3721	-487.6248610076699
650	4	4.445586351026698	7.1999454	-1833.5792	-1485.5384572277567
650	5	4.304241050599917	7.0292063	-2250.3196	-2012.8975193765732
650	6	4.8625223637863755	7.4905005	-848.6648	-481.8530362706402
650	7	4.594865577893698	6.9646087	-167.4443	130.51305473968935
650	8	4.5822005948117	7.0014906	-601.784	-411.7013868941613
651	1	4.605147266688276	7.7334003	-653.0456	2121.8113237726056
651	2	4.835932438340612	7.207385	-1930.2581	658.7705069976278
651	3	4.786112532851577	7.201065	-600.784	3785.062747566238
651	4	4.444865636548195	7.2309985	410.4073	9909.23383868986
651	5	4.417936881933144	7.157549	-1400.2417	3932.268202099584
651	6	3.8377816289645215	7.631928	-1381.2982	1145.1828696301793
651	7	4.45792904387196	7.0555263	-1068.5066	7982.493852257935
651	8	4.650412712165161	7.127818	-734.1436	4658.530754512429
652	1	4.554404629376523	7.541538	38.6671	4402.992055087069
652	2	4.606472155516025	7.0062666	-1227.4636	2240.179241604141
652	3	4.95766541406041	8.437427	223.2655	1685.2857703529075
652	4	3.9189966384769543	7.992315	1230.8781	2605.6903655971587
652	5	4.394088351875414	7.1514134	-1038.8353	2210.404948416534
652	6	4.806197894701187	7.2959814	-1041.3867	11588.630786210664
652	7	4.2210446429018855	7.4037237	3238.4509	8879.098069346293
652	8	4.4257323267190545	7.087121	-121.8434	4863.191881432967
653	1	5.717692688565067	9.5788355	-250.413	-326.2867569475423
653	2	4.584631396334143	8.410703	-794.7397	-2124.0444444946033
653	3	6.118930076528339	9.925668	-555.1679	-380.36770739178974
653	4	7.280111540274688	10.461779	-1572.1762	-582.2694420418325
653	5	4.358661432126786	8.920186	160.7426	-81.9061919983799
653	6	4.901731585967373	9.401455	-413.0937	-616.7062327145674
653	7	6.403376737680331	9.416522	-897.6599	-602.6835304437828
653	8	4.327864699656453	8.881011	-1009.0011	-1607.0314471485851
654	1	4.333930091995291	8.984032	-1334.4701	-1827.3137676150143
654	2	4.3489088408897025	8.936752	-2385.5226	-98177.80850802783
654	3	5.1722372438756015	9.324424	-440.9125	630.319759667169
654	4	5.635095401600797	9.2290945	1281.5159	1776.4596621168378
654	5	4.979725198140638	9.619308	-560.6482	425.4904621976221
654	6	4.22542044588437	8.807246	-737.0017	1214.5138530396036
654	7	4.3008158705939765	8.731393	-2111.7058	-4501.813227961593
654	8	4.126830622968528	8.722843	813.5679	9425.585499877174
655	1	4.234079779084394	8.9757805	-1088.8658	1160.130700920995
655	2	4.545979119073298	8.766605	-1733.5038	-1281.416516772248
655	3	3.0887505821884633	8.377451	-2006.021	-518.0371089717723
655	4	2.9484143045955475	8.33018	-1042.5775	188.61856841878114
655	5	4.653850805989346	9.21755	-479.1529	3099.909431336723
655	6	4.296452543914957	8.828937	180.9762	6649.978907489412
655	7	5.404770959607836	9.377808	-2060.868	-694.879457258166
655	8	4.504642241311614	9.229311	-2353.8416	-7059.813127469162
656	1	3.1614653860242057	8.379132	704.388	2191.9286690639997
656	2	4.5795454467537775	9.071968	-1320.8568	5912.566716013548
656	3	4.475022662819293	8.848514	-2113.0185	676.3144039463815
656	4	3.1528027201017372	8.062506	508.5788	1641.2726060458306
656	5	6.383968395883596	9.787336	1823.9613	2121.1286785143598
656	6	4.210289417353435	8.769043	-2002.7861	633.9649872984039
656	7	4.290849891933957	8.961876	-2290.4938	191.3501276365229
656	8	5.774885996553066	9.474719	-973.4105	1158.9822764721625
657	1	5.37557429822788	9.068425	-676.563	650.4124162977384
657	2	7.049075734937168	10.03275	-1014.7849	-32.1770914384713
657	3	5.427325837151106	8.529059	688.7084	1623.003037086301
657	4	6.730446017266909	9.642309	-1926.4322	-919.3668212284078
657	5	7.232465806511814	9.950129	-1518.0647	-318.6469731772528
657	6	7.345898169267651	10.598498	-724.1882	127.18381244171658
657	7	7.346217878805237	10.055995	962.8674	1112.527532801784
657	8	7.280355170462464	9.962142	316.3381	770.2132064702297
658	1	6.240780403678113	9.443721	353.7548	3739.4724765478913
658	2	6.152795166923945	9.555863	48.99	3559.213610826039
658	3	6.336804288356423	9.446553	317.319	6166.463295316088
658	4	6.244179056913037	9.680979	102.3332	4323.789814562433
658	5	6.613663297829186	10.144471	1787.2996	5720.6021194327905
658	6	5.947920230724508	8.91786	572.592	2124.962829114391
658	7	5.320975754033134	8.80594	-418.9309	923.5303148911652
658	8	5.955096789209703	9.770871	-434.7307	1872.9450537252194
659	1	6.361253491430267	9.7786875	-208.2173	620.7681543194091
659	2	4.059057645138445	8.356541	707.2599	501.2988724060811
659	3	6.238432484768381	9.233066	-293.4692	229.58738731549363
659	4	7.333427546500475	10.024094	1120.4968	1105.5958362715003
659	5	6.124622628443573	9.579725	1264.2462	4445.398420106705
659	6	6.241088347774845	9.657316	1535.8377	7665.914244188025
659	7	6.186417831005075	8.792073	-1297.9702	-710.2512037185613
659	8	5.565903713745305	9.358013	-1082.3879	-1184.8363255721567
660	1	7.264635894244124	9.880496	-74.698	-21610.62930085328
660	2	7.451938241954834	10.724126	-2685.9063	-4954.497706232578
660	3	6.038354747241058	9.830547	-745.4269	-1428.92003014559
660	4	7.374373455819896	9.955681	-51.9598	-8238.900344977765
660	5	6.435012281987213	10.648209	-2059.4395	-2994.0037614497264
660	6	6.5079838600798325	10.137405	-935.2592	-2760.0713184801984
660	7	6.88878324746144	9.8673725	-83.0012	-2727.424579744205
660	8	6.352827725587081	9.884185	-1442.6731	-2450.895172655983
661	1	7.292675156395723	10.0608015	217.8601	1756.8510950782286
661	2	5.592606326660755	9.430197	-1045.692	-552.4681764768791
661	3	6.981121671501625	9.628529	-1588.5385	-2903.4854379871963
661	4	6.960942187045972	9.555939	-526.9796	-781.7805050160677
